item,itemLabel,startDate,endDate
Q223555,Shaukat Aziz,1999-11-06,2007-11-15
Q7405418,Salman Shah,2007-11-16,2008-03-25
Q3155254,Ishaq Dar,2008-03-31,2008-05-12
Q2112316,Naveed Qamar,2008-05-12,2008-10-08
Q7490770,Shaukat Tarin,2008-10-08,2010-02-22
,Naveed Qamar,2010-02-22,2010-03-18
Q2821412,Abdul Hafeez Shaikh,2010-03-18,2013-02-19
Q7403854,Saleem Mandviwalla,2013-02-19,2013-06-07
Q3155254,Ishaq Dar,2013-06-07,2017-07-28
Q18816107,Rana Afzal Khan,2017-12,2018-05
Q28113056,Miftah Ismail,2018-04-27,2018-05-31
Q7487755,Shamshad Akhtar,2018-06-05,2018-08-18
Q4803224,Asad Umar,2018-08-20,2019-04-18
Q2821412,Abdul Hafeez Shaikh,2019-04-18,2021-03-29
Q55761250,Hammad Azhar,2021-03-29,2021-04-16
Q7490770,Shaukat Tarin,2021-04-17,2022-04-11
Q28113056,Miftah Ismail,2022-04-19,
