item,itemLabel,startDate,endDate
Q6932734,Muhammad Shariff,1976-03-01,1977-01-22
Q4520553,Mohammad Sharif,1977-01-22,1980-04-13
Q6065792,Iqbal Khan,1980-04-13,1984-03-22
Q373635,Rahimuddin Khan,1984-03-22,1987-03-29
Q3918465,Akhtar Abdur Rahman,1987-03-29,1988-08-17
Q5991301,Iftikhar Ahmed Sirohey,1988-11-10,1991-08-17
Q7487556,Shamim Allam,1991-08-17,1994-11-09
Q5436141,Feroz Khan,1994-11-10,1997-11-09
Q6176459,Jehangir Karamat,1997-11-09,1998-10-07
Q40495,Pervez Musharraf,1998-10-07,2001-10-07
Q4832673,Aziz Khan,2001-10-07,2004-10-07
Q5348664,Ehsan ul Haq,2004-10-07,2007-10-07
Q6962418,Tariq Majid,2007-10-07,2010-10-07
Q4111559,Khalid Shameem Wynne,2010-10-08,2013-10-08
Q725223,Ashfaq Parvez Kayani,2013-10-08,2013-11-27
Q16731841,Rashad Mahmood,2013-11-27,2016-11-28
Q27916450,Zubair Hayat,2016-11-28,2019-11-27
Q75217980,Nadeem Raza,2019-11-27,
