item,itemLabel,startDate,endDate
Q40495,Pervez Musharraf,1999-10-12,2002-11-23
Q7293697,Rao Sikandar Iqbal,2002-11-23,2007-11-15
,Salim Abbas Jilani,2007-11-16,2008-03-25
Q2827449,Ahmad Mukhtar,2008-03-31,2012-06-03
Q2112316,Naveed Qamar,2012-06-04,2013-03-15
Q8168180,Mir Hazar Khan Khoso,2013-04-05,2013-06-04
Q134068,Nawaz Sharif,2013-06-07,2013-11-26
Q6401038,Khawaja Muhammad Asif,2013-11-27,2017-07-28
Q17198246,Khurram Dastgir Khan,2017-08-04,2018-05-31
Q5949527,Hussain Haroon,2018-06-05,2018-08-18
Q13579848,Pervez Khattak,2018-08-30,2022-04-10
Q6401038,Khawaja Muhammad Asif,2022-04-19,
