item,itemLabel,startDate,endDate,sourceDate,psid
Q3149781,Inam-ul-Haq,2002-06-22,2002-11-22,2022-04-29,Q3149781-320F12B6-EE66-42E5-9F1D-F0B0F1554137
Q16727368,Makhdoom Khusro Bakhtiar,2004-09-04,2007-11-15,2022-04-29,Q16727368-57B314A9-73C4-4347-8520-3988CCE2EA2D
Q6982806,Nawabzada Malik Amad Khan,2008-11-04,2011-02-09,2022-04-29,Q6982806-F08CDC53-F095-4493-98F2-02BCEF8E804F
Q254122,Hina Rabbani Khar,2011-02-11,2011-07-20,2022-04-29,Q254122-AA1EBA99-2DAD-4248-A1B6-2BCA4B87454F
Q6982806,Nawabzada Malik Amad Khan,2011-07-20,2013-03-25,2022-04-29,Q6982806-DBC61020-617F-4AEB-B8DE-4AD5E6CFAC4D
Q254122,Hina Rabbani Khar,2022-04-19,,,Q254122-9053D75C-39BE-4592-AECC-F42A889D723D
