item,itemLabel,startDate,endDate
Q104527296,Fazl-ur-Rehman,1947-08-15,1948-05-08
Q1740608,Khwaja Shahabuddin,1948-05-08,1951-11-26
Q13139824,Mushtaq Ahmad Gurmani,1951-11-26,1954-10-24
Q155111,Iskander Mirza,1954-10-24,1955-08-07
Q3242246,A. K. Fazlul Huq,1955-08-11,1956-03-09
Q317969,Abdus Sattar,1956-03-17,1956-09-12
Q110866990,Mir Ghulam Ali Talpur,1956-09-12,1958-03-18
Q6125903,Jalal-ud-din,1958-03-18,1958-10-14
Q8065103,Zakir Husain,1960-06-14,1962-06-08
Q6150960,Khan Habibullah Khan Marwat,1962-06-13,1965-03-23
Q190071,Ayub Khan,1965-03-23,1965-08-17
Q5088092,Chaudhry Ali Akbar Khan,1965-08-17,1966-11-30
Q214443,V-Adm.,1966-12-05,1969-03-25
Q152951,Lt-Gen.,1969-04-15,1969-08-03
Q7423673,Sardar Abdur Rashid Khan,1969-08-04,1971-02-22
Q131355,Zulfikar Ali Bhutto,1971-12-24,1972-05-01
Q4665608,Abdul Qayyum Khan,1972-05-13,1977-01-13
Q131355,Zulfikar Ali Bhutto,1977-01-13,1977-03-28
Q407517,Air Marshal,1978-01-14,1978-07-05
Q6734346,Mahmoud Haroon,1978-07-05,1984-11-18
Q152951,Lt Gen,1985-01-22,1985-03-23
Q559952,Muhammad Khan Junejo,1985-04-10,1985-05-21
Q1951835,Muhammad Aslam Khan Khattak,1985-05-22,1987-03-29
Q660584,Wasim Sajjad,1987-03-29,1987-07-28
Q111380486,Malik Naseem Ahmed Aheer,1987-07-28,1988-12-04
Q3490237,Aitzaz Ahsan,1988-12-04,1990-08-06
Q2265796,Chaudhry Shujaat Hussain,1990-11-09,1993-07-18
Q157148,Maj Gen,1993-10-21,1996-11-05
Q2265796,Chaudhry Shujaat Hussain,1997-02-25,1999-10-12
Q152951,Lt Gen,1999-11-06,2002-11-23
Q5431081,Faisal Saleh Hayat,2002-11-23,2004-08-25
Q388793,Aftab Ahmad Sherpao,2004-08-25,2007-11-15
Q567965,Rehman Malik,2008-03-25,2013-03-16
Q3342137,Chaudhry Nisar Ali Khan,2013-06-07,2017-07-27
Q3694886,Ahsan Iqbal,2017-08-04,2018-05-31
Q155164,Imran Khan,2018-08-18,2019-04-18
Q41685,Brig.,2019-04-18,2020-12-12
Q7462429,Shiekh Rasheed Ahmed,2020-12-12,2022-04-10
Q2130535,Rana Sanaullah,2022-04-19,
