item,itemLabel,startDate,endDate
Q295713,Liaquat Ali Khan,1947-08-15,1951-10-16
Q369988,Khawaja Nazimuddin,1951-10-24,1953-04-17
Q469875,Muhammad Ali Bogra,1953-04-18,1954-10-24
Q190071,Ayub Khan,1954-10-25,1955-08-11
Q284443,Chaudhry Muhammad Ali,1955-08-12,1956-09-12
Q2046354,Huseyn Shaheed Suhrawardy,1956-09-13,1957-10-18
Q6935509,Mumtaz Daultana,1957-10-19,1957-12-18
Q1561693,Feroz Khan Noon,1957-12-19,1958-04-08
Q6932424,Muhammad Ayub Khuhro,1958-04-09,1958-10-07
Q190071,Ayub Khan,1958-10-28,1966-10-21
Q4690879,Afzal Rahman Khan,1966-10-22,1969-04-05
Q333981,Yahya Khan,1969-04-06,1971-12-20
Q131355,Zulfikar Ali Bhutto,1971-12-24,1977-07-05
Q200499,Muhammad Zia-ul-Haq,1978-01-14,1978-08-27
Q108170684,Mir Ali Ahmed Khan Talpur,1978-08-28,1985-02-26
Q200499,Muhammad Zia-ul-Haq,1985-02-27,1985-03-24
Q559952,Muhammad Khan Junejo,1985-03-25,1988-05-29
Q6734346,Mahmoud Haroon,1988-06-09,1988-12-01
Q34413,Benazir Bhutto,1988-12-04,1990-08-06
Q5557492,Ghous Ali Shah,1991-09-10,1993-07-17
Q4690427,Aftab Shaban Mirani,1993-10-19,1996-11-05
Q16885592,Shahid Hamid,1996-11-06,1997-02-17
Q134068,Nawaz Sharif,1997-02-17,1999-10-12
Q40495,Pervez Musharraf,1999-10-12,2002-11-23
Q7293697,Rao Sikandar Iqbal,2002-11-23,2007-11-15
,Salim Abbas Jilani,2007-11-16,2008-03-25
Q2827449,Ahmad Mukhtar,2008-03-31,2012-06-03
Q2112316,Naveed Qamar,2012-06-04,2013-03-15
Q8168180,Mir Hazar Khan Khoso,2013-04-05,2013-06-04
Q134068,Nawaz Sharif,2013-06-07,2013-11-26
Q6401038,Khawaja Muhammad Asif,2013-11-27,2017-07-28
Q17198246,Khurram Dastgir Khan,2017-08-04,2018-05-31
Q5949527,Hussain Haroon,2018-06-05,2018-08-18
Q13579848,Pervez Khattak,2018-08-30,2022-04-10
Q6401038,Khawaja Muhammad Asif,2022-04-19,
