item,itemLabel,startDate,endDate
Q2961554,Chaudhry Pervaiz Elahi,2002-11-29,2007-11-18
Q23761561,Sheikh Ejaz Nisar,2007-11-18,2008-04-11
Q5299333,Dost Muhammad Khosa,2008-04-11,2008-06-08
Q2096387,Shahbaz Sharif,2008-06-08,2009-02-25
Q2096387,Shahbaz Sharif,2009-03-30,2013-03-26
Q6959916,Najam Sethi,2013-03-26,2013-06-07
Q2096387,Shahbaz Sharif,2013-06-07,2018-06-07
Q16208895,Hasan Askari Rizvi,2018-06-08,2018-08-19
Q55825094,Sardar Usman Buzdar,2018-08-20,2022-04-30
Q5646510,Hamza Shahbaz,2022-04-30,2022-07-22
