item,itemLabel,startDate,endDate
Q21192234,Iftikhar Hussain Khan Mamdot,1947-08-15,1949-01-25
Q6935509,Mian Mumtaz Daultana,1951-04-15,1953-04-03
Q1561693,Sir Feroz Khan Noon,1953-04-03,1955-05-21
Q22017209,Abdul Hamid Khan Dasti,1955-05-21,1955-10-14
Q982280,Malik Meraj Khalid,1972-05-02,1973-11-12
Q1955551,Ghulam Mustafa Khar,1973-11-12,1974-03-15
Q3695065,Hanif Ramay,1974-03-15,1975-07-15
Q3695167,Sadiq Hussain Qureshi,1975-07-15,1977-07-05
Q134068,Nawaz Sharif,1985-04-09,1990-08-06
Q11282365,Ghulam Haider Wyne,1990-08-06,1993-04-25
Q13139844,Mian Manzoor Ahmad Wattoo,1993-04-25,1993-07-18
Q66685203,Sheikh Manzoor Ilahi,1993-07-18,1993-10-20
Q13139844,Mian Manzoor Ahmad Wattoo,1993-10-20,1995-09-13
Q7423704,Sardar Muhammad Arif Nakai,1995-09-13,1996-11-03
Q6827563,Mian Muhammad Afzal Hayat,1996-11-16,1997-02-20
Q2096387,Shahbaz Sharif,1997-02-20,1999-10-12
Q2961554,Chaudhry Pervaiz Elahi,2002-11-29,2007-11-18
Q23761561,Sheikh Ejaz Nisar,2007-11-18,2008-04-11
Q5299333,Dost Muhammad Khosa,2008-04-11,2008-06-08
Q2096387,Shahbaz Sharif,2008-06-08,2009-02-25
Q2096387,Shahbaz Sharif,2009-03-30,2013-03-26
Q6959916,Najam Sethi,2013-03-26,2013-06-07
Q2096387,Shahbaz Sharif,2013-06-07,2018-06-07
Q16208895,Hasan Askari Rizvi,2018-06-08,2018-08-19
Q55825094,Sardar Usman Buzdar,2018-08-20,
Q5646510,Hamza Shahbaz,,
