item,itemLabel,startDate,endDate,sourceDate,psid
Q2961554,Parvez Elahi,2002-11-29,2007-11-18,,Q2961554-a3718bb5-4a99-875a-f303-edbf91cec435
Q23761561,Sheikh Ejaz Nisar,2007-11-18,2008-04-11,,Q23761561-FD3983A4-280B-44FF-AECE-7581465353D7
Q5299333,Dost Muhammad Khosa,2008-04-11,2008-06-08,,Q5299333-54010378-17D4-4B86-8219-32B6FA44FE07
Q2096387,Shehbaz Sharif,2008-06-08,2013-03-26,,Q2096387-1c06111d-4ded-1214-d701-f2b70456dd8b
Q6959916,Najam Sethi,2013-03-27,2013-06-06,,Q6959916-d788ed4f-4088-6954-4a0f-10767f368543
Q2096387,Shehbaz Sharif,2013-06-08,2018-06-08,,Q2096387-ee9e71a4-4aa3-5dfe-c02e-56a5c5593041
Q16208895,Hasan Askari Rizvi,2018-06-08,2018-08-20,,Q16208895-42D62DF9-95AD-4383-B4EF-28193ED6C6C5
Q55825094,Usman Buzdar,2018-08-20,2022-04-02,,Q55825094-7474FE94-EE61-412A-9A19-1468A83922BD
Q5646510,Muhammad Hamza Shahbaz Sharif,2022-04-30,,,Q5646510-16A47137-D2FC-45CC-92C6-F8AE2A2976E3
